19.1044921875,6.6434729099,20,16.8333333333,0,0
9.3701171875,2.1510412693,3,17.1666666667,1,0
14.9482421875,5.4745275974,20,16.8333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
10.8403320312,5.1463676691,20,4.5,1,0
19.4638671875,6.6500647068,20,18.5833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
7.0810546875,1.595438242,1,12.0833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1.8247070313,0.6498161554,2,1.5833333333,1,1
2.0407714844,0.5940182805,2,4.5,0,0
17.8078613281,6.4009551406,20,12.9166666667,0,0
5.7563476563,1.5208382607,1,4.25,1,0
7.9763183594,1.6194050908,1,8.9166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
4.8120117188,0.9654947519,2,5,0,0
10.9951171875,2.1666662693,2,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
1.8564453125,0.6461470127,2,7.5,0,0
19.9951171875,6.6666662693,20,20,0,0
14.892578125,5.4744369984,20,13.6666666667,0,0
1.0090332031,0.3333378434,1,2.5833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.0952148438,6.64346838,20,15.25,0,0
19.9951171875,6.6666662693,20,20,0,0
19.4013671875,6.6481115818,20,18.4166666667,0,0
6.7719726563,1.7931300402,2,11,0,0
17.6201171875,6.3697912693,20,18.4166666667,0,0
19.90234375,6.6663582325,20,16.8333333333,0,0
17.6748046875,6.3851416111,20,17,0,0
13.1293945312,5.442709446,20,5.8333333333,1,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.4060058594,6.660481751,20,8.9166666667,0,0
19.9775390625,6.6666491032,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1.4685058594,0.582356751,2,1,0,0
19.9951171875,6.6666662693,20,20,0,0
12.6813964844,5.2397702336,20,7.5,1,0
19.9951171875,6.6666662693,20,20,0,0
13.3420410156,5.3343858123,20,12.9166666667,0,0
4.3349609375,0.6534979343,1,12.0833333333,0,0
3.0964355469,0.4307635427,1,7.3333333333,0,0
18.8029785156,6.5924463868,20,16.8333333333,0,0
10.9765625,2.1666481495,2,16.9166666667,0,0
1.5935058594,0.351888001,1,2.5833333333,1,1
19.0830078125,6.6453459263,20,14.25,0,0
13.333984375,5.3860123158,20,10.5,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.8544921875,6.6655676365,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
2.6015625,0.6843144894,2,6.5,1,1
5.138671875,1.2656228542,3,7,1,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
3.5258789063,0.7427511215,2,7.0833333333,1,1
18.8701171875,6.5963537693,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
1.2705078125,0.396078825,1,2.8333333333,1,1
3.5876464844,0.6808102727,2,6,1,0
9.3251953125,2.0905001164,2,9.5,0,0
17.8627929688,6.5730395317,20,9.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
3.3747558594,0.6302083135,1,2.5833333333,0,0
1.5981445313,0.3518891335,1,4.1666666667,0,0
14.3857421875,5.4569494724,20,15.3333333333,1,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
2.1130371094,0.3579762578,1,7.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9672851562,6.6666436195,20,16.8333333333,0,0
17.6201171875,6.3697912693,20,18.4166666667,0,0
19.8466796875,6.6655066013,20,18.4166666667,0,0
17.4638671875,6.4000647068,20,17.25,1,0
4.4138183594,0.6545613408,1,7.3333333333,1,1
5.9438476563,1.286397934,3,10.1666666667,1,1
4.9665527344,0.9664013982,2,7.5833333333,0,0
10.9951171875,2.1666662693,2,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
10.3178710938,2.1478171349,2,13.75,0,0
3.68359375,0.7544972897,2,6.4166666667,0,0
19.9775390625,6.6666491032,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
18.3623046875,6.5866491795,20,15.25,0,0
19.9951171875,6.6666662693,20,20,0,0
1.9189453125,0.3566133976,1,7.6666666667,1,0
8.0974121094,1.8638356328,2,7.3333333333,1,0
19.9951171875,6.6666662693,20,20,0,0
2.0944824219,0.3577769399,1,8.9166666667,0,0
14.9326171875,5.5240881443,20,17,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
4.1044921875,0.7593176365,2,14,0,0
3.44921875,0.6315147877,1,6.1666666667,1,0
11.3718261719,5.1181986928,20,9.1666666667,0,0
1.8161621094,0.3533375859,1,5.75,0,0
1.8857421875,0.3534338474,1,12.0833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
3.4887695313,1.0054675341,3,10,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
2.4157714844,0.6683591008,2,3,1,1
1.6032714844,0.5882809758,2,1.4166666667,1,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
18.3549804688,6.5906244516,20,9.5833333333,1,1
8.8603515625,2.0730422735,2,6.4166666667,1,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
4.59375,1.0830080509,3,6,1,1
18.7983398438,6.5924429894,20,16.8333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
12.1201171875,5.1901037693,20,15.5,1,0
19.9951171875,6.6666662693,20,20,0,0
0.9997558594,0.3333333135,1,1,1,1
18.2185058594,6.586263001,20,7.3333333333,0,0
1.2331542969,0.3495104909,1,4.3333333333,0,0
19.8623046875,6.6656286717,20,18.5833333333,0,0
19.9208984375,6.6663763523,20,18.4166666667,0,0
16.1987304688,6.2941800356,20,10.75,1,0
19.9951171875,6.6666662693,20,20,0,0
8.8388671875,2.1344397068,3,15.75,1,0
19.9951171875,6.6666662693,20,20,0,0
16.9013671875,6.3634436131,20,15.5,0,0
1.375,0.578125,2,0.3333333333,1,0
1.5935058594,0.351888001,1,2.5833333333,0,0
2.3466796875,0.6711523533,2,9.5,1,1
6.3811035156,1.5394755006,1,7.5,0,0
18.9606933594,6.6430867314,20,8.9166666667,0,0
8.7451171875,1.8854162693,2,17,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1,0.3333333731,1,1.0833333333,1,1
1.9577636719,0.6037104726,2,4.6666666667,0,0
2.1120605469,0.6019061208,2,4.25,1,0
6.4523925781,1.5433712602,1,7.4166666667,1,0
2.5458984375,0.9164984226,3,7.9166666667,1,0
9.2639160156,2.1507120729,3,12.6666666667,0,0
3.9501953125,0.6484997272,1,5.3333333333,1,0
17.140625,6.3677690029,20,14.0833333333,0,0
1.6254882813,0.352216363,1,3.1666666667,1,0
19.9951171875,6.6666662693,20,20,0,0
19.7841796875,6.6652929783,20,17,0,0
10.1704101562,1.9120049477,1,13.6666666667,0,0
0.9997558594,0.3333333135,1,1,0,0
5.80078125,1.5209114552,1,7.3333333333,0,0
3.6762695313,0.6348481178,1,5.75,0,0
11.0280761719,5.1676390767,20,3.3333333333,0,0
7.2568359375,1.9109137058,5,11.75,0,0
1.1481933594,0.3344929814,1,2.5833333333,1,1
19.9775390625,6.6666491032,20,18.5,0,0
15.6955566406,6.3079385161,20,7.25,0,0
2.1401367188,0.6677652597,2,3.5,1,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
8.8095703125,1.8365633488,1,10.6666666667,0,0
4.4482421875,0.4102575779,0,11.6666666667,0,0
3.5417480469,0.6313861012,1,5.75,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
4.5864257813,0.7045127153,1,6.1666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
2.9443359375,0.4905035496,1,10.9166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
2.0068359375,0.415554285,1,7.5,1,1
11.7729492188,5.185618043,20,8,0,0
19.9951171875,6.6666662693,20,20,0,0
13.3154296875,5.448007822,20,11,0,0
6.4035644531,1.3502387404,3,11.5833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
10.5786132812,5.083624363,20,5.75,0,0
2.0024414063,0.6047226191,2,4.75,1,1
19.9951171875,6.6666662693,20,20,0,0
5.5966796875,0.7280066013,1,15.25,0,0
7.6794433594,1.6147664189,1,7.3333333333,0,0
1.8527832031,0.4834061265,1,4,1,1
7.8178710938,2.079167366,3,8.6666666667,1,1
4.2451171875,0.7604162693,2,15.5,1,0
17.6247558594,6.5677083135,20,5.75,1,1
1.7807617188,0.3531213999,1,6,0,0
13.5690917969,5.3991320729,20,9,0,0
0.9997558594,0.3333333135,1,1,0,0
1.96875,0.4147560596,1,9,0,0
13.3969726562,5.3870865107,20,9.3333333333,0,0
0.3908691406,0.0051880479,0,3.4166666667,0,0
3.5231933594,0.6313679814,1,4.1666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1.5935058594,0.351888001,1,2.5833333333,0,0
4.2836914063,0.9479991198,2,6.5833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
2.0893554688,0.3577786684,1,9.0833333333,0,0
2.1872558594,0.4075520635,1,2.5833333333,0,0
18.9235839844,6.6422894597,20,10.5,0,0
7.7917480469,1.6151297689,1,10.5833333333,0,0
18.4616699219,6.594920814,20,9.8333333333,0,0
5.203125,1.2658894062,3,8.6666666667,1,1
11.0170898438,5.1666837931,20,5,0,0
16.2524414062,6.3225917816,20,10.5,0,1
11.7905273438,5.1856352091,20,9.5,0,1
18.6337890625,6.594902277,20,13.9166666667,0,0
9.685546875,2.3323452473,3,11.5,0,0
4.1262207031,0.6499271989,1,7.3333333333,0,0
4.5576171875,0.6549475193,1,15.25,0,0
2.0107421875,0.4150793552,1,10.75,0,0
19.9951171875,6.6666662693,20,20,0,0
2.0666503906,0.3577089906,1,8.9166666667,0,0
10.078125,5.0003051758,20,3.3333333333,0,0
2.611328125,0.6843197346,2,8.0833333333,0,0
17.044921875,6.3636124134,20,10.5,0,0
4.9951171875,0.4166662693,0,16.6666666667,1,0
19.9951171875,6.6666662693,20,20,0,0
19.53125,6.6608498097,20,15.25,0,0
11.6940917969,5.1575720906,20,4.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
7.9638671875,1.6310217381,1,15.4166666667,0,0
6.6403808594,1.5440266728,1,5.75,0,0
16.0034179688,5.7255005837,20,16.25,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1.5935058594,0.351888001,1,2.5833333333,1,1
9.4653320313,1.8930878639,1,8.9166666667,0,0
2.70703125,0.6853444576,2,6.5,1,1
2.3061523438,0.8437162638,3,5.0833333333,1,1
1.4497070313,0.3391327858,1,5.75,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
2.3784179688,0.6647143364,2,4.75,1,0
19.9951171875,6.6666662693,20,20,0,0
1.681640625,0.3521835804,1,7.3333333333,0,0
19.9858398438,6.6666617394,20,18.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.2348632812,6.6479026079,20,12.5,0,0
4.8544921875,1.0843908787,3,14.3333333333,0,0
17.7319335938,6.3854109049,20,15.5,1,0
7.9321289063,1.8663951159,2,9.5,0,0
10.9951171875,2.1666662693,2,18.5,0,0
0.9997558594,0.3333333135,1,1,1,1
19.9951171875,6.6666662693,20,20,0,0
6.3588867188,1.041300416,2,9.5,0,0
2.6411132813,0.6845237017,2,6.5,1,1
1.0043945313,0.333334446,1,2.5833333333,0,0
13.3901367188,5.4490152597,20,6.5,1,0
0.9997558594,0.3333333135,1,1,0,1
19.9580078125,6.6665937901,20,18.4166666667,0,0
10.3759765625,5.0781259537,20,1.9166666667,0,0
1.2919921875,0.3348791599,1,10.5,0,0
18.3298339844,6.5866253972,20,10.5,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
3.2233886719,0.9501945376,3,5.5,1,1
19.9951171875,6.6666662693,20,20,0,0
1.6826171875,0.3444006443,1,12.25,1,0
4.8874511719,0.7682307363,1,6.1666666667,1,0
10.9951171875,2.1666662693,2,18.5,1,0
19.9951171875,6.6666662693,20,20,0,0
5.4157714844,0.7245038152,1,10.5,0,0
1.0388183594,0.3343709111,1,1.1666666667,0,0
11.5341796875,5.1069128513,20,13.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
0.0871582031,0.0039921403,0,2.1666666667,0,0
1.8903808594,0.3565266728,1,4.1666666667,0,0
19.951171875,6.6665933132,20,17,1,0
2.2749023438,0.6033192873,2,6.25,1,0
19.9951171875,6.6666662693,20,20,0,0
6.3435058594,1.539388001,1,4.1666666667,0,0
8.5747070313,1.8235077858,1,8.9166666667,0,0
10.4565429688,2.1500611305,2,15.8333333333,1,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
9.7333984375,2.0921576023,2,15.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
7.6794433594,1.6147664189,1,7.3333333333,0,0
3.0888671875,0.9845373631,3,11.25,1,0
7.478515625,1.660892725,4,8.8333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.6657714844,6.6620038152,20,13.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
3.3747558594,0.6302083135,1,2.5833333333,0,0
3.2746582031,0.753503859,2,4.75,0,0
19.9951171875,6.6666662693,20,20,0,0
11.1005859375,5.1669638157,20,9.5,1,0
4.8623046875,1.1304724217,3,13,1,0
1.94921875,0.6510865688,2,6.25,1,0
4.5297851563,0.6549248695,1,12.0833333333,0,0
8.18359375,1.8178474903,1,9,0,0
15.2138671875,5.5875647068,20,17.1666666667,1,0
19.9951171875,6.6666662693,20,20,0,0
4.1262207031,0.6499271989,1,7.3333333333,0,0
3.4057617188,0.7413159609,2,6.3333333333,1,1
3.984375,0.9924809933,3,8.25,0,1
19.1513671875,6.6446936131,20,17,1,0
19.9599609375,6.6665976048,20,18.5,0,0
7.0795898438,1.8137651682,2,6.75,1,1
19.9951171875,6.6666662693,20,20,0,0
19.6435546875,6.6619970799,20,17,0,0
3.7834472656,0.7400828004,2,10.75,0,0
10.4951171875,1.9166662693,1,18.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
12.4453125,5.2414433956,20,9.5,0,1
19.0654296875,6.6448767185,20,15.75,1,0
19.8054199219,6.6654208303,20,13.5,0,0
19.7138671875,6.6622717381,20,18.5,0,0
5.3701171875,0.9713537693,2,15.5,1,0
19.9951171875,6.6666662693,20,20,0,0
12.1420898438,5.2369962931,20,6.5,1,1
19.9951171875,6.6666662693,20,20,0,0
5.98046875,1.5261586905,1,4.5,0,0
2.7189941406,0.9336575866,3,4.1666666667,0,1
18.7954101562,6.5992213488,20,15.6666666667,1,0
19.2880859375,6.6488974094,20,15.5833333333,1,0
7.8649902344,1.6183179021,1,8.9166666667,0,0
18.5263671875,6.5880529881,20,16.9166666667,0,0
3.8562011719,0.7433283925,2,7.6666666667,0,0
18.9560546875,6.642313242,20,15.25,0,0
19.8193359375,6.6654989719,20,17,1,0
0.9997558594,0.3333333135,1,1,1,1
8.7104492188,2.0718790293,2,4.8333333333,1,1
2.8227539063,0.4261803627,1,7.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
4.5925292969,1.0830075145,3,5.75,1,1
19.9951171875,6.6666662693,20,20,0,0
12.9079589844,5.3811886907,20,4.3333333333,1,1
1.6677246094,0.352177918,1,4.1666666667,0,0
12.6958007812,5.2545615435,20,8,0,1
19.9951171875,6.6666662693,20,20,0,0
1.2966308594,0.3379719853,1,2.5833333333,0,0
1.9936523438,0.4303194284,1,3.1666666667,1,1
8.2607421875,2.1132605076,3,11.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
5.0888671875,0.9669592381,2,14,0,0
1.6882324219,0.3521998525,1,5.8333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
19.8806152344,6.6663329005,20,14.1666666667,0,0
11.7185058594,5.158528626,20,4.25,0,0
19.9951171875,6.6666662693,20,20,0,0
15.4951171875,5.5416662693,20,18.5,0,0
4.3989257813,0.9490195513,2,6.5,0,0
15.9965820312,6.2905488014,20,8.9166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
12.5083007812,5.3151084185,20,6.6666666667,0,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
17.9067382812,6.574260354,20,8.1666666667,1,1
1.2919921875,0.3348791599,1,10.5,0,0
19.9951171875,6.6666662693,20,20,0,0
17.6791992188,6.3853250742,20,12.5,1,0
5.7451171875,0.7291662693,1,16.8333333333,0,0
12.3076171875,5.2096350193,20,15.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
10.90625,2.1663734913,2,15.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
4.5390625,0.6549293995,1,13.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9765625,6.6666481495,20,18.4166666667,0,0
1.7419433594,0.3530476689,1,4.1666666667,0,0
10.3076171875,2.3424475193,3,17,0,0
16.4790039062,6.3451256752,20,8.9166666667,0,0
1.7973632813,0.6034690142,2,4.8333333333,0,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
1.8435058594,0.414388001,1,2.6666666667,0,0
6.4919433594,1.5405476689,1,5.75,0,0
19.9951171875,6.6666662693,20,20,0,0
6.6403808594,1.5440266728,1,5.75,0,0
3.1201171875,0.6901037693,2,14,0,0
19.9248046875,6.6663916111,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
1.0329589844,0.3343136907,1,1.1666666667,1,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
13.2385253906,5.4478507638,20,4.6666666667,1,0
1.7644042969,0.3533118367,1,4.5,0,0
17.6044921875,6.3968908787,20,17.1666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
0,0,0,0,0,0
19.9951171875,6.6666662693,20,20,0,0
12.5971679688,5.2434698343,20,9.6666666667,0,0
18.0341796875,6.579447031,20,14.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
13.4943847656,5.4503373504,20,9.9166666667,1,0
0.9997558594,0.3333333135,1,1,1,1
4.0341796875,0.8845312595,2,9.3333333333,1,0
10.7048339844,5.0848248601,20,5.9166666667,0,1
18.9096679688,6.6432977915,20,9.5,1,1
11.7939453125,5.1589567661,20,9.5833333333,1,1
1.6013183594,0.3519490361,1,2.6666666667,0,1
1.8996582031,0.3565312028,1,5.75,1,1
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
13.2365722656,5.3849421144,20,10.5,0,0
19.9951171875,6.6666662693,20,20,0,0
1.0634765625,0.3343336582,1,5.8333333333,1,1
1.6201171875,0.4015295506,1,10.75,0,0
15.2497558594,6.2708333135,20,4.1666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
2.6201171875,0.7452795506,2,11.0833333333,1,0
16.3466796875,6.3283789158,20,12,0,0
2.5971679688,0.6843134165,2,5,1,1
15.4130859375,6.2719995976,20,9,0,0
2.1091308594,0.6021321416,2,2.75,0,0
2.7810058594,0.426106751,1,4.1666666667,0,0
17.7275390625,6.3853991032,20,17,0,0
16.4465332031,6.3450565934,20,7.3333333333,0,0
10.4951171875,1.9166662693,1,18.4166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
1.7048339844,0.3522503972,1,5.75,1,1
19.9301757812,6.6665711403,20,15.25,0,0
0.01953125,1.90734863281E-005,0,1.6666666667,0,0
1.3012695313,0.3379731178,1,4.1666666667,0,0
17.7451171875,6.3854162693,20,18.5,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
15.4167480469,6.2720111013,20,7.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
18.8884277344,6.6422207952,20,9,0,0
19.9951171875,6.6666662693,20,20,0,0
1.0043945313,0.333334446,1,2.5833333333,0,0
6.2565917969,1.3326198459,3,9.0833333333,1,1
16.0161132812,6.2908149958,20,7.8333333333,0,0
9.404296875,2.0907876492,2,11,0,0
19.9951171875,6.6666662693,20,20,0,0
17.7685546875,6.568094492,20,13.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
12.3110351562,5.1764312983,20,6.25,1,0
4.5659179688,0.9523798227,2,6.5,1,1
14.6948242188,5.5809488297,20,9.75,1,0
19.9951171875,6.6666662693,20,20,0,0
19.8974609375,6.66634202,20,16.6666666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
17.5498046875,6.3695166111,20,16.9166666667,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
11.7451171875,5.1119787693,20,15.3333333333,0,0
19.9951171875,6.6666662693,20,20,0,0
1.8161621094,0.3533375859,1,5.75,0,0
17.7451171875,6.4000647068,20,17.25,0,0
1.9724121094,0.6620534062,2,3,1,0
18.9365234375,6.6432117224,20,10.6666666667,1,0
19.9951171875,6.6666662693,20,20,0,0
13.3918457031,5.3372229934,20,10.0833333333,0,1
7.2294921875,1.5965979099,1,13.6666666667,0,0
3.8186035156,0.7401514649,2,12.25,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9951171875,6.6666662693,20,20,0,0
19.9904785156,6.6666651368,20,18.4166666667,0,0
4.7199707031,0.7055912614,1,7.3333333333,0,0
1.2687988281,0.3959026933,1,2.8333333333,1,0
16.5458984375,6.3490345478,20,10.6666666667,1,1
2.0698242188,0.6669412851,2,3.5,0,0
19.9858398438,6.6666617394,20,18.4166666667,0,0
5.7961425781,1.5209103227,1,5.75,0,0
19.9951171875,6.6666662693,20,20,0,0
19.7626953125,6.6632349491,20,17.6666666667,0,0
15.9794921875,6.3323614597,20,9.25,0,1
4.1176757813,0.7600547075,2,9.5,1,0
7.0690917969,1.8089926839,2,6.0833333333,0,0
2.3959960938,0.408803463,1,8.9166666667,0,0
19.8483886719,6.666267693,20,12,0,0
19.9909667969,6.666665256,20,18.5833333333,0,0
2.4301757813,0.6721640825,2,6.5,1,1
9.8647460938,2.1431498528,2,7.6666666667,1,0
11.2138671875,2.4122717381,3,17.0833333333,0,0
4.0659179688,0.6490721703,1,8.9166666667,0,0
2.2465820313,0.6178337336,2,3.1666666667,1,1
19.9028320312,6.6663733721,20,15.5,0,0
1.5935058594,0.351888001,1,2.5833333333,0,0
19.9951171875,6.6666662693,20,20,0,0
2.56640625,0.6842458248,2,5,0,0
19.9951171875,6.6666662693,20,20,0,0
3.7685546875,0.7548925877,2,11.0833333333,1,0
19.9951171875,6.6666662693,20,20,0,0
2.2104492188,0.6680399179,2,5,0,0
12.9111328125,5.2559359074,20,12.5,0,0
